compare,timestampA,timestampB,hungarian
284,2009-02-14_13-17-48,2009-02-18_13-23-46,0.8115925884668229
285,2009-02-18_13-23-46,2009-02-24_10-03-22,0.7812565445026176
286,2009-02-24_10-03-22,2009-02-24_10-05-15,0.7506806282722512
287,2009-02-24_10-05-15,2009-03-05_09-26-17,0.8282648249229516
288,2009-03-05_09-26-17,2009-03-08_09-30-56,0.778985507246377
289,2009-03-08_09-30-56,2009-03-08_23-46-48,0.8077173913043479
290,2009-03-08_23-46-48,2009-03-20_22-17-13,0.769930555555556
291,2009-03-20_22-17-13,2009-03-28_02-13-01,0.764236111111111
292,2009-03-28_02-13-01,2009-03-28_12-12-58,0.7940051020408163
293,2009-03-28_12-12-58,2009-03-29_00-52-41,0.8159013605442177
294,2009-03-29_00-52-41,2009-03-29_17-13-20,0.8353587962962962
295,2009-03-29_17-13-20,2009-03-31_23-41-53,0.7787698412698411
296,2009-03-31_23-41-53,2009-04-02_10-02-37,0.727324263038549
297,2009-04-02_10-02-37,2009-04-05_09-02-11,0.7981366459627326
298,2009-04-05_09-02-11,2009-04-07_20-07-23,0.7907592915214865
299,2009-04-07_20-07-23,2009-04-13_14-23-12,0.7799637681159419
300,2009-04-13_14-23-12,2009-04-20_22-04-21,0.8362016908212562
301,2009-04-20_22-04-21,2009-04-22_21-35-52,0.7344275665205426
302,2009-04-22_21-35-52,2009-04-25_12-19-35,0.8538528196240502
303,2009-04-25_12-19-35,2009-04-25_13-16-53,0.8261898413544859
304,2009-04-25_13-16-53,2009-04-26_01-08-51,0.8052926276496468
305,2009-04-26_01-08-51,2009-04-29_12-01-51,0.7609807308070029
306,2009-04-29_12-01-51,2009-05-01_03-00-04,0.8065969047377152
307,2009-05-01_03-00-04,2009-05-14_00-23-34,0.78390874422058
308,2009-05-14_00-23-34,2009-05-17_16-44-54,0.7811557612735816
309,2009-05-17_16-44-54,2009-05-19_17-36-16,0.8352708927396356
310,2009-05-19_17-36-16,2009-05-25_04-15-37,0.7787628865979385
311,2009-05-25_04-15-37,2009-06-03_12-47-26,0.7901543739279591
312,2009-06-03_12-47-26,2009-06-10_13-39-35,0.816780821917808
313,2009-06-10_13-39-35,2009-06-16_12-05-21,0.8537385844748857
314,2009-06-16_12-05-21,2009-06-17_11-54-52,0.8575272574783336
315,2009-06-17_11-54-52,2009-06-18_08-20-02,0.819890970086665
