compare,timestampA,timestampB,hungarian
208,2008-06-23_22-31-52,2008-07-01_12-20-20,0.6038251366120218
209,2008-07-01_12-20-20,2008-07-04_10-25-44,0.6001858549326904
210,2008-07-04_10-25-44,2008-07-09_09-50-33,0.5963934096845489
211,2008-07-09_09-50-33,2008-07-09_21-24-18,0.5937393089291825
212,2008-07-09_21-24-18,2008-07-10_14-16-11,0.6020477982503298
213,2008-07-10_14-16-11,2008-07-10_23-06-00,0.603037974683544
214,2008-07-10_23-06-00,2008-07-10_23-42-36,0.5934659433393612
215,2008-07-10_23-42-36,2008-07-15_22-01-49,0.6026226375026553
216,2008-07-15_22-01-49,2008-07-16_23-45-11,0.5926672605372971
217,2008-07-16_23-45-11,2008-07-17_18-26-45,0.5970509634769571
218,2008-07-17_18-26-45,2008-07-19_09-27-19,0.604823183706556
219,2008-07-19_09-27-19,2008-07-19_22-57-00,0.6045698652345729
220,2008-07-19_22-57-00,2008-07-22_18-27-53,0.6046669805891286
221,2008-07-22_18-27-53,2008-07-22_18-32-06,0.5952346570397118
222,2008-07-22_18-32-06,2008-07-27_12-10-07,0.6043483483483482
223,2008-07-27_12-10-07,2008-07-28_00-01-16,0.605701924946529
224,2008-07-28_00-01-16,2008-08-05_13-10-34,0.5971624266144814
225,2008-08-05_13-10-34,2008-08-05_13-16-18,0.6050658400233156
226,2008-08-05_13-16-18,2008-08-06_17-39-30,0.6048538801897041
227,2008-08-06_17-39-30,2008-08-09_16-15-14,0.5986805500357684
228,2008-08-09_16-15-14,2008-08-17_14-12-26,0.5939522703690892
229,2008-08-17_14-12-26,2008-08-17_14-17-48,0.6006966747368939
230,2008-08-17_14-17-48,2008-08-19_11-28-52,0.5974893357708715
231,2008-08-19_11-28-52,2008-08-19_22-26-05,0.6029820271136542
232,2008-08-19_22-26-05,2008-08-22_08-25-26,0.6027446045727582
233,2008-08-22_08-25-26,2008-08-28_22-42-52,0.5971776155717762
